iter	MultiClass:use_weights=true	MultiClass
1712	0.03483135578	0.03483135578
1713	0.03477374264	0.03477374264
1714	0.03471248604	0.03471248604
1715	0.03466404003	0.03466404003
1716	0.03460615351	0.03460615351
1717	0.03453974368	0.03453974368
1718	0.03449084269	0.03449084269
1719	0.03443320257	0.03443320257
1720	0.03438472732	0.03438472732
1721	0.03432258179	0.03432258179
1722	0.03427225594	0.03427225594
1723	0.03422432714	0.03422432714
1724	0.03417968761	0.03417968761
1725	0.03412597203	0.03412597203
1726	0.03407329301	0.03407329301
1727	0.03403301785	0.03403301785
1728	0.03397298943	0.03397298943
1729	0.03392272502	0.03392272502
1730	0.03388325665	0.03388325665
1731	0.03382826764	0.03382826764
1732	0.03377930589	0.03377930589
1733	0.03371733081	0.03371733081
1734	0.03367463989	0.03367463989
1735	0.03362176079	0.03362176079
1736	0.03356141807	0.03356141807
1737	0.03350678158	0.03350678158
1738	0.03345943345	0.03345943345
1739	0.03342050058	0.03342050058
1740	0.03337473104	0.03337473104
1741	0.03333217591	0.03333217591
1742	0.03328148645	0.03328148645
1743	0.03322302199	0.03322302199
1744	0.03316468536	0.03316468536
1745	0.03311755194	0.03311755194
1746	0.03305864106	0.03305864106
1747	0.03300388463	0.03300388463
1748	0.03295590493	0.03295590493
1749	0.03290781872	0.03290781872
1750	0.03285500991	0.03285500991
1751	0.03280148135	0.03280148135
1752	0.03275707025	0.03275707025
1753	0.03270367896	0.03270367896
1754	0.0326554926	0.0326554926
1755	0.03261257598	0.03261257598
1756	0.03256043067	0.03256043067
1757	0.03250682347	0.03250682347
1758	0.03246234986	0.03246234986
1759	0.03240447925	0.03240447925
1760	0.03234930158	0.03234930158
1761	0.03230607521	0.03230607521
1762	0.03226155508	0.03226155508
1763	0.03220888089	0.03220888089
1764	0.03216236341	0.03216236341
1765	0.03211650039	0.03211650039
1766	0.03207270207	0.03207270207
1767	0.03203455978	0.03203455978
1768	0.03197794673	0.03197794673
1769	0.0319342652	0.0319342652
1770	0.0318835835	0.0318835835
1771	0.03183825102	0.03183825102
1772	0.03179934465	0.03179934465
1773	0.03176060842	0.03176060842
1774	0.03171169077	0.03171169077
1775	0.03166365647	0.03166365647
1776	0.03160464677	0.03160464677
1777	0.03156451365	0.03156451365
1778	0.03152261952	0.03152261952
1779	0.03148011188	0.03148011188
1780	0.03144116764	0.03144116764
1781	0.0313855027	0.0313855027
1782	0.03133137807	0.03133137807
1783	0.03128393094	0.03128393094
1784	0.03122631984	0.03122631984
1785	0.03116831441	0.03116831441
1786	0.03112228259	0.03112228259
1787	0.03107554803	0.03107554803
1788	0.03104281097	0.03104281097
1789	0.03101062771	0.03101062771
1790	0.0309522902	0.0309522902
1791	0.03091083984	0.03091083984
1792	0.03085232684	0.03085232684
1793	0.03081139609	0.03081139609
1794	0.03076733329	0.03076733329
1795	0.03072651248	0.03072651248
1796	0.0306794975	0.0306794975
1797	0.03063610891	0.03063610891
1798	0.03060028015	0.03060028015
1799	0.03055261709	0.03055261709
1800	0.03050831945	0.03050831945
1801	0.03046612335	0.03046612335
1802	0.03041546633	0.03041546633
1803	0.0303712088	0.0303712088
1804	0.03031303401	0.03031303401
1805	0.0302604751	0.0302604751
1806	0.0302070886	0.0302070886
1807	0.03016289189	0.03016289189
1808	0.03013344319	0.03013344319
1809	0.03008085087	0.03008085087
1810	0.03004398414	0.03004398414
1811	0.0300093154	0.0300093154
1812	0.02997917767	0.02997917767
1813	0.02993721544	0.02993721544
1814	0.02989158503	0.02989158503
1815	0.02984316107	0.02984316107
1816	0.02980021827	0.02980021827
1817	0.02976238642	0.02976238642
1818	0.02972396632	0.02972396632
1819	0.02967063901	0.02967063901
1820	0.02962421937	0.02962421937
1821	0.02958836127	0.02958836127
1822	0.02954061639	0.02954061639
1823	0.02950573938	0.02950573938
1824	0.02946311628	0.02946311628
1825	0.0294135783	0.0294135783
1826	0.02937312329	0.02937312329
1827	0.02933151183	0.02933151183
1828	0.02928353957	0.02928353957
1829	0.02923377562	0.02923377562
1830	0.02918462511	0.02918462511
1831	0.02913448888	0.02913448888
1832	0.02910046863	0.02910046863
1833	0.02905879504	0.02905879504
1834	0.02901086327	0.02901086327
1835	0.02895793062	0.02895793062
1836	0.02892881587	0.02892881587
1837	0.0288929179	0.0288929179
1838	0.02884758302	0.02884758302
1839	0.02879901448	0.02879901448
1840	0.02875218702	0.02875218702
1841	0.02871229975	0.02871229975
1842	0.0286649391	0.0286649391
1843	0.02861688113	0.02861688113
1844	0.028575596	0.028575596
1845	0.02853428148	0.02853428148
1846	0.02848994057	0.02848994057
1847	0.0284686443	0.0284686443
1848	0.02841531966	0.02841531966
1849	0.0283804147	0.0283804147
1850	0.02834889655	0.02834889655
1851	0.02831256085	0.02831256085
1852	0.02827455113	0.02827455113
1853	0.02822927775	0.02822927775
1854	0.02819147483	0.02819147483
1855	0.02816055495	0.02816055495
1856	0.02811727566	0.02811727566
1857	0.02807744065	0.02807744065
1858	0.02802946421	0.02802946421
1859	0.0279980889	0.0279980889
1860	0.02795639765	0.02795639765
1861	0.02792339809	0.02792339809
1862	0.02788690361	0.02788690361
1863	0.0278423559	0.0278423559
1864	0.02781133539	0.02781133539
1865	0.02776327322	0.02776327322
1866	0.02772615366	0.02772615366
1867	0.02769507822	0.02769507822
1868	0.02764395116	0.02764395116
1869	0.02760776459	0.02760776459
1870	0.02757251056	0.02757251056
1871	0.02753201566	0.02753201566
1872	0.02748590161	0.02748590161
1873	0.0274492466	0.0274492466
1874	0.02741955973	0.02741955973
1875	0.02738053398	0.02738053398
1876	0.02735199477	0.02735199477
1877	0.02731655083	0.02731655083
1878	0.02727274016	0.02727274016
1879	0.02723305509	0.02723305509
1880	0.02719254322	0.02719254322
1881	0.0271547513	0.0271547513
1882	0.02712330137	0.02712330137
1883	0.0270848538	0.0270848538
1884	0.02705547637	0.02705547637
1885	0.02701795828	0.02701795828
1886	0.02698846242	0.02698846242
1887	0.02695307771	0.02695307771
1888	0.02691565772	0.02691565772
1889	0.02688329939	0.02688329939
1890	0.02684017354	0.02684017354
1891	0.02679106419	0.02679106419
1892	0.02675656386	0.02675656386
1893	0.02672243987	0.02672243987
1894	0.02668520327	0.02668520327
1895	0.02664638215	0.02664638215
1896	0.02661138384	0.02661138384
1897	0.02656005146	0.02656005146
1898	0.02651941371	0.02651941371
1899	0.0264784338	0.0264784338
1900	0.02642733112	0.02642733112
1901	0.02638635933	0.02638635933
1902	0.02634527954	0.02634527954
1903	0.02630015367	0.02630015367
1904	0.02625963781	0.02625963781
1905	0.02623265805	0.02623265805
1906	0.02619268769	0.02619268769
1907	0.02615724329	0.02615724329
1908	0.02612208149	0.02612208149
1909	0.02608837316	0.02608837316
1910	0.02606184289	0.02606184289
1911	0.02602521029	0.02602521029
1912	0.02599129539	0.02599129539
1913	0.02594562072	0.02594562072
1914	0.0259110854	0.0259110854
1915	0.02588668026	0.02588668026
1916	0.02584827258	0.02584827258
1917	0.02581817896	0.02581817896
1918	0.02577934707	0.02577934707
1919	0.02574300544	0.02574300544
1920	0.02571363302	0.02571363302
1921	0.02568839412	0.02568839412
1922	0.0256509056	0.0256509056
1923	0.02561908443	0.02561908443
1924	0.02557558325	0.02557558325
1925	0.0255405755	0.0255405755
1926	0.02551613799	0.02551613799
1927	0.02547565976	0.02547565976
1928	0.02544574313	0.02544574313
1929	0.02540989808	0.02540989808
1930	0.02537307404	0.02537307404
1931	0.02533424717	0.02533424717
1932	0.02529013186	0.02529013186
1933	0.02525938166	0.02525938166
1934	0.02522161662	0.02522161662
1935	0.02518645087	0.02518645087
1936	0.02515085421	0.02515085421
1937	0.02511802748	0.02511802748
1938	0.02507972746	0.02507972746
1939	0.02504755704	0.02504755704
1940	0.02500774278	0.02500774278
1941	0.02497280866	0.02497280866
1942	0.02494118187	0.02494118187
1943	0.02490575083	0.02490575083
1944	0.02486727577	0.02486727577
1945	0.02483021118	0.02483021118
1946	0.02480586836	0.02480586836
1947	0.02477364861	0.02477364861
1948	0.02474058073	0.02474058073
1949	0.02470712679	0.02470712679
1950	0.02468130519	0.02468130519
1951	0.02465235697	0.02465235697
1952	0.02461463436	0.02461463436
1953	0.02457178429	0.02457178429
1954	0.02453866612	0.02453866612
1955	0.02450843354	0.02450843354
1956	0.02447289691	0.02447289691
1957	0.02443857703	0.02443857703
1958	0.02441215133	0.02441215133
1959	0.02437810686	0.02437810686
1960	0.02433663876	0.02433663876
1961	0.02429998941	0.02429998941
1962	0.02426627203	0.02426627203
1963	0.02422252264	0.02422252264
1964	0.024189282	0.024189282
1965	0.02415083424	0.02415083424
1966	0.02412527898	0.02412527898
1967	0.02408752747	0.02408752747
1968	0.02405866747	0.02405866747
1969	0.02402732042	0.02402732042
1970	0.02399041126	0.02399041126
1971	0.02395120383	0.02395120383
1972	0.02392078196	0.02392078196
1973	0.02389137286	0.02389137286
1974	0.02385201064	0.02385201064
1975	0.02382039696	0.02382039696
1976	0.02379777914	0.02379777914
1977	0.02376678001	0.02376678001
1978	0.02373654898	0.02373654898
1979	0.02370227609	0.02370227609
1980	0.02367198409	0.02367198409
1981	0.02364319651	0.02364319651
1982	0.02360901295	0.02360901295
1983	0.02358042758	0.02358042758
1984	0.02355416762	0.02355416762
1985	0.02352057346	0.02352057346
1986	0.0234944756	0.0234944756
1987	0.02346460598	0.02346460598
1988	0.02344684846	0.02344684846
1989	0.02340728322	0.02340728322
1990	0.02337126416	0.02337126416
1991	0.02334059891	0.02334059891
1992	0.02331681287	0.02331681287
1993	0.02328722759	0.02328722759
1994	0.02326034431	0.02326034431
1995	0.02323480999	0.02323480999
1996	0.02320860767	0.02320860767
1997	0.0231705149	0.0231705149
1998	0.02314167824	0.02314167824
1999	0.02310935648	0.02310935648
2000	0.02309350039	0.02309350039
2001	0.02306163823	0.02306163823
2002	0.02303077953	0.02303077953
2003	0.02300193173	0.02300193173
2004	0.02297433113	0.02297433113
2005	0.02294169453	0.02294169453
2006	0.02291037022	0.02291037022
2007	0.02288580476	0.02288580476
2008	0.02286188244	0.02286188244
2009	0.0228283591	0.0228283591
2010	0.02281059979	0.02281059979
2011	0.02277635666	0.02277635666
2012	0.02274897684	0.02274897684
2013	0.02271827244	0.02271827244
2014	0.02269610006	0.02269610006
2015	0.0226617244	0.0226617244
2016	0.02263130575	0.02263130575
2017	0.02259362715	0.02259362715
2018	0.02256601873	0.02256601873
2019	0.02254136666	0.02254136666
2020	0.02251325209	0.02251325209
2021	0.02248583395	0.02248583395
2022	0.02245808427	0.02245808427
2023	0.02242627937	0.02242627937
2024	0.02239288059	0.02239288059
2025	0.02237402514	0.02237402514
2026	0.02234011413	0.02234011413
2027	0.02230491089	0.02230491089
2028	0.02227671903	0.02227671903
2029	0.02224641601	0.02224641601
2030	0.02222422669	0.02222422669
2031	0.02220360218	0.02220360218
2032	0.02218028801	0.02218028801
2033	0.0221551985	0.0221551985
2034	0.02211461749	0.02211461749
2035	0.02208741153	0.02208741153
2036	0.02206453131	0.02206453131
2037	0.0220368002	0.0220368002
2038	0.02201527126	0.02201527126
2039	0.02198597284	0.02198597284
2040	0.02195840633	0.02195840633
2041	0.02193654431	0.02193654431
2042	0.02191785089	0.02191785089
2043	0.02189007078	0.02189007078
2044	0.02185813965	0.02185813965
2045	0.02182676791	0.02182676791
2046	0.02180101256	0.02180101256
2047	0.02176803489	0.02176803489
2048	0.02174139704	0.02174139704
2049	0.02171344737	0.02171344737
2050	0.02169303113	0.02169303113
2051	0.02165933214	0.02165933214
2052	0.02162414244	0.02162414244
2053	0.02160247396	0.02160247396
2054	0.02157121551	0.02157121551
2055	0.02153894318	0.02153894318
2056	0.02151237409	0.02151237409
2057	0.02147320026	0.02147320026
2058	0.02144542216	0.02144542216
2059	0.02141860545	0.02141860545
2060	0.02138875258	0.02138875258
2061	0.02136159156	0.02136159156
2062	0.0213359058	0.0213359058
2063	0.02130673889	0.02130673889
2064	0.02127881056	0.02127881056
2065	0.02125735146	0.02125735146
2066	0.02123518709	0.02123518709
2067	0.02120705196	0.02120705196
2068	0.02117453516	0.02117453516
2069	0.02115214907	0.02115214907
2070	0.02112097091	0.02112097091
2071	0.02109135373	0.02109135373
2072	0.02106586579	0.02106586579
2073	0.02103818226	0.02103818226
2074	0.02101126028	0.02101126028
2075	0.02098869665	0.02098869665
2076	0.0209638521	0.0209638521
2077	0.0209414979	0.0209414979
2078	0.02091540485	0.02091540485
2079	0.02088681373	0.02088681373
2080	0.02085548083	0.02085548083
2081	0.02083128467	0.02083128467
2082	0.02080584091	0.02080584091
2083	0.02077734063	0.02077734063
2084	0.02074880388	0.02074880388
2085	0.02072956123	0.02072956123
2086	0.02071190186	0.02071190186
2087	0.02068548702	0.02068548702
2088	0.02066101686	0.02066101686
2089	0.0206357294	0.0206357294
2090	0.02060440097	0.02060440097
2091	0.02057665842	0.02057665842
2092	0.0205488281	0.0205488281
2093	0.02052329916	0.02052329916
2094	0.02049198473	0.02049198473
2095	0.02046207838	0.02046207838
2096	0.02043614638	0.02043614638
2097	0.02041526957	0.02041526957
2098	0.02039128093	0.02039128093
2099	0.02037288264	0.02037288264
2100	0.02034014195	0.02034014195
2101	0.02032957495	0.02032957495
2102	0.02030465575	0.02030465575
2103	0.02028020292	0.02028020292
2104	0.02026193921	0.02026193921
2105	0.02023296641	0.02023296641
2106	0.02021132083	0.02021132083
2107	0.02017694282	0.02017694282
2108	0.02015109365	0.02015109365
2109	0.02013411411	0.02013411411
2110	0.02011072466	0.02011072466
2111	0.02009118759	0.02009118759
2112	0.02007121906	0.02007121906
2113	0.02005169225	0.02005169225
2114	0.02002639841	0.02002639841
2115	0.02000151684	0.02000151684
2116	0.01997192726	0.01997192726
2117	0.01994996351	0.01994996351
2118	0.01992605352	0.01992605352
2119	0.01989771193	0.01989771193
2120	0.01987228569	0.01987228569
2121	0.01985387247	0.01985387247
2122	0.01982201364	0.01982201364
2123	0.01980581144	0.01980581144
2124	0.01978486219	0.01978486219
2125	0.01976494499	0.01976494499
2126	0.01973935968	0.01973935968
2127	0.01972099388	0.01972099388
2128	0.01969774159	0.01969774159
2129	0.0196692989	0.0196692989
2130	0.01965105022	0.01965105022
2131	0.01963058472	0.01963058472
2132	0.01961101351	0.01961101351
2133	0.01958691214	0.01958691214
2134	0.01956243695	0.01956243695
2135	0.0195408316	0.0195408316
2136	0.01951354668	0.01951354668
2137	0.01948141819	0.01948141819
2138	0.01946113326	0.01946113326
2139	0.01943788136	0.01943788136
2140	0.01941362209	0.01941362209
2141	0.01939637078	0.01939637078
2142	0.01937252621	0.01937252621
2143	0.01934653283	0.01934653283
2144	0.01932928611	0.01932928611
2145	0.01930541196	0.01930541196
2146	0.01928975098	0.01928975098
2147	0.01926529542	0.01926529542
2148	0.0192498728	0.0192498728
2149	0.01923005015	0.01923005015
2150	0.01921220235	0.01921220235
2151	0.01918719713	0.01918719713
2152	0.01917287135	0.01917287135
2153	0.01914703258	0.01914703258
2154	0.01912420867	0.01912420867
2155	0.01910135136	0.01910135136
2156	0.01907304724	0.01907304724
2157	0.01905547923	0.01905547923
2158	0.01903162788	0.01903162788
2159	0.01900932026	0.01900932026
2160	0.01898704364	0.01898704364
2161	0.01895962917	0.01895962917
2162	0.01894195528	0.01894195528
2163	0.01891524554	0.01891524554
2164	0.01889025453	0.01889025453
2165	0.01886633139	0.01886633139
2166	0.01884622186	0.01884622186
2167	0.01882455215	0.01882455215
2168	0.0188000213	0.0188000213
2169	0.01878576797	0.01878576797
2170	0.0187611395	0.0187611395
2171	0.01873321524	0.01873321524
2172	0.01871100599	0.01871100599
2173	0.01868270871	0.01868270871
2174	0.01866074109	0.01866074109
2175	0.01863504662	0.01863504662
2176	0.01861014747	0.01861014747
2177	0.01858739073	0.01858739073
2178	0.01856688674	0.01856688674
2179	0.01854667832	0.01854667832
2180	0.01852228038	0.01852228038
2181	0.01850000753	0.01850000753
2182	0.01847997912	0.01847997912
2183	0.01846027731	0.01846027731
2184	0.01843281449	0.01843281449
2185	0.0184102738	0.0184102738
2186	0.01838395675	0.01838395675
2187	0.01836292794	0.01836292794
2188	0.018342645	0.018342645
2189	0.01831844077	0.01831844077
2190	0.01829986355	0.01829986355
2191	0.01827692293	0.01827692293
2192	0.01825632168	0.01825632168
2193	0.01823117698	0.01823117698
2194	0.01820880691	0.01820880691
2195	0.01817705885	0.01817705885
2196	0.01815487146	0.01815487146
2197	0.01812672058	0.01812672058
2198	0.01810704648	0.01810704648
2199	0.01808638939	0.01808638939
2200	0.01806564311	0.01806564311
2201	0.01804591374	0.01804591374
2202	0.01802836283	0.01802836283
2203	0.01801200298	0.01801200298
2204	0.01798470819	0.01798470819
2205	0.01796045851	0.01796045851
2206	0.01793611005	0.01793611005
2207	0.01792306115	0.01792306115
2208	0.01790357165	0.01790357165
2209	0.01787753002	0.01787753002
2210	0.01785862796	0.01785862796
2211	0.01783998856	0.01783998856
2212	0.01781868013	0.01781868013
2213	0.01780760149	0.01780760149
2214	0.01778820635	0.01778820635
2215	0.01776556381	0.01776556381
2216	0.01774435941	0.01774435941
2217	0.01771869875	0.01771869875
2218	0.01769353155	0.01769353155
2219	0.01766773266	0.01766773266
2220	0.01764930605	0.01764930605
2221	0.01762815256	0.01762815256
2222	0.01761115284	0.01761115284
2223	0.01759041578	0.01759041578
2224	0.0175701878	0.0175701878
2225	0.01754871678	0.01754871678
2226	0.01753253355	0.01753253355
2227	0.01750878432	0.01750878432
2228	0.01749255955	0.01749255955
2229	0.01746922681	0.01746922681
2230	0.01744951081	0.01744951081
2231	0.0174287129	0.0174287129
2232	0.01740477122	0.01740477122
2233	0.01738507885	0.01738507885
2234	0.01737108566	0.01737108566
2235	0.01735655563	0.01735655563
2236	0.01733703388	0.01733703388
2237	0.01731540061	0.01731540061
2238	0.01729404334	0.01729404334
2239	0.01727555914	0.01727555914
2240	0.01725390253	0.01725390253
2241	0.0172317959	0.0172317959
2242	0.01721119193	0.01721119193
2243	0.01718921884	0.01718921884
2244	0.01717011581	0.01717011581
2245	0.01714915699	0.01714915699
2246	0.01712764562	0.01712764562
2247	0.01711055925	0.01711055925
2248	0.01709036234	0.01709036234
2249	0.01707323719	0.01707323719
2250	0.01705244137	0.01705244137
2251	0.01702775955	0.01702775955
2252	0.01701182015	0.01701182015
2253	0.01699022061	0.01699022061
2254	0.01697053369	0.01697053369
2255	0.01695278053	0.01695278053
2256	0.01693406153	0.01693406153
2257	0.01691300639	0.01691300639
2258	0.01689616465	0.01689616465
2259	0.01687764489	0.01687764489
2260	0.01685441086	0.01685441086
2261	0.01683159557	0.01683159557
2262	0.01681432107	0.01681432107
2263	0.01679218388	0.01679218388
2264	0.01677164663	0.01677164663
2265	0.01674942563	0.01674942563
2266	0.01672833622	0.01672833622
2267	0.01670750481	0.01670750481
2268	0.01669045699	0.01669045699
2269	0.01667150834	0.01667150834
2270	0.01664650813	0.01664650813
2271	0.0166254692	0.0166254692
2272	0.01660606054	0.01660606054
2273	0.01658467419	0.01658467419
2274	0.0165684542	0.0165684542
2275	0.01654914615	0.01654914615
2276	0.01653305266	0.01653305266
2277	0.01651445341	0.01651445341
2278	0.01649618423	0.01649618423
2279	0.01647711217	0.01647711217
2280	0.01645374742	0.01645374742
2281	0.01643583588	0.01643583588
2282	0.01641276179	0.01641276179
2283	0.01639350715	0.01639350715
2284	0.01637488918	0.01637488918
2285	0.01635431573	0.01635431573
2286	0.01634391169	0.01634391169
2287	0.01632690425	0.01632690425
2288	0.01631186584	0.01631186584
2289	0.01629624046	0.01629624046
2290	0.01628277773	0.01628277773
2291	0.01626805153	0.01626805153
2292	0.01625590833	0.01625590833
2293	0.01623440884	0.01623440884
2294	0.01621765144	0.01621765144
2295	0.01619663077	0.01619663077
2296	0.01618171069	0.01618171069
2297	0.01616253907	0.01616253907
2298	0.01614434971	0.01614434971
2299	0.01612229716	0.01612229716
2300	0.0161059838	0.0161059838
2301	0.01608533491	0.01608533491
2302	0.01607406602	0.01607406602
2303	0.01605825895	0.01605825895
2304	0.0160374971	0.0160374971
2305	0.01601713822	0.01601713822
2306	0.01600001395	0.01600001395
2307	0.0159824858	0.0159824858
2308	0.01596799445	0.01596799445
2309	0.01594458325	0.01594458325
2310	0.01592710662	0.01592710662
2311	0.01590805508	0.01590805508
2312	0.0158923349	0.0158923349
2313	0.01587857317	0.01587857317
2314	0.01585873044	0.01585873044
2315	0.01583845399	0.01583845399
2316	0.01582661587	0.01582661587
2317	0.0158117429	0.0158117429
2318	0.0157951482	0.0157951482
2319	0.01577984587	0.01577984587
2320	0.01576000661	0.01576000661
2321	0.01574723324	0.01574723324
2322	0.0157324781	0.0157324781
2323	0.01571855836	0.01571855836
2324	0.01570876686	0.01570876686
2325	0.01568948601	0.01568948601
2326	0.01567151669	0.01567151669
2327	0.01565103177	0.01565103177
2328	0.01563679442	0.01563679442
2329	0.01561670331	0.01561670331
2330	0.01560134701	0.01560134701
2331	0.01559054455	0.01559054455
2332	0.01557724814	0.01557724814
2333	0.01555930832	0.01555930832
2334	0.01554171517	0.01554171517
2335	0.01553153504	0.01553153504
2336	0.01551464141	0.01551464141
2337	0.01549947197	0.01549947197
2338	0.01548036414	0.01548036414
2339	0.01546589794	0.01546589794
2340	0.01545068228	0.01545068228
2341	0.0154321211	0.0154321211
2342	0.01541745255	0.01541745255
2343	0.01540610088	0.01540610088
2344	0.01539440952	0.01539440952
2345	0.01537805531	0.01537805531
2346	0.01536633553	0.01536633553
2347	0.01534400624	0.01534400624
2348	0.0153261359	0.0153261359
2349	0.01530698268	0.01530698268
2350	0.01528689091	0.01528689091
2351	0.01526529955	0.01526529955
2352	0.01524600742	0.01524600742
2353	0.0152335276	0.0152335276
2354	0.01521872194	0.01521872194
2355	0.01520440055	0.01520440055
2356	0.01518808946	0.01518808946
2357	0.0151724819	0.0151724819
2358	0.01515695955	0.01515695955
2359	0.01513842128	0.01513842128
2360	0.01512328736	0.01512328736
2361	0.01510676409	0.01510676409
2362	0.01509219926	0.01509219926
2363	0.01507997802	0.01507997802
2364	0.01506805645	0.01506805645
2365	0.01504779527	0.01504779527
2366	0.01503466396	0.01503466396
2367	0.01501872573	0.01501872573
2368	0.01500316978	0.01500316978
2369	0.01498746585	0.01498746585
2370	0.01497265186	0.01497265186
2371	0.01495599571	0.01495599571
2372	0.01493743592	0.01493743592
2373	0.01492285162	0.01492285162
2374	0.01490932071	0.01490932071
2375	0.01489231338	0.01489231338
2376	0.01487457524	0.01487457524
2377	0.0148587225	0.0148587225
2378	0.01484579785	0.01484579785
2379	0.0148288883	0.0148288883
2380	0.01481513985	0.01481513985
2381	0.01479878085	0.01479878085
2382	0.01478255321	0.01478255321
2383	0.01476515866	0.01476515866
2384	0.0147466919	0.0147466919
2385	0.01473365304	0.01473365304
2386	0.01472085542	0.01472085542
2387	0.01470912364	0.01470912364
2388	0.01469140404	0.01469140404
2389	0.01467614806	0.01467614806
2390	0.01466170958	0.01466170958
2391	0.01464619738	0.01464619738
2392	0.01463188889	0.01463188889
2393	0.01461587202	0.01461587202
2394	0.01459972976	0.01459972976
2395	0.01458581502	0.01458581502
2396	0.01457304962	0.01457304962
2397	0.01455478222	0.01455478222
2398	0.01454323368	0.01454323368
2399	0.01453019578	0.01453019578
2400	0.01451624066	0.01451624066
2401	0.01450332481	0.01450332481
2402	0.0144934237	0.0144934237
2403	0.01447648886	0.01447648886
2404	0.01446180711	0.01446180711
2405	0.01444650414	0.01444650414
2406	0.01442924474	0.01442924474
2407	0.01441358578	0.01441358578
2408	0.01439281221	0.01439281221
2409	0.01438235291	0.01438235291
2410	0.01437016073	0.01437016073
2411	0.01435980462	0.01435980462
2412	0.0143426113	0.0143426113
2413	0.01432445729	0.01432445729
2414	0.01430942561	0.01430942561
2415	0.01429824172	0.01429824172
2416	0.0142835281	0.0142835281
2417	0.01426942108	0.01426942108
2418	0.01425508389	0.01425508389
2419	0.01423911914	0.01423911914
2420	0.01422438378	0.01422438378
2421	0.01420983641	0.01420983641
2422	0.01419883054	0.01419883054
2423	0.01418053011	0.01418053011
2424	0.01416767262	0.01416767262
2425	0.01415480307	0.01415480307
2426	0.01414084663	0.01414084663
2427	0.01412692315	0.01412692315
2428	0.01410986726	0.01410986726
2429	0.01409397511	0.01409397511
2430	0.01407760585	0.01407760585
2431	0.01406501327	0.01406501327
2432	0.01405222647	0.01405222647
2433	0.01403966324	0.01403966324
2434	0.0140251029	0.0140251029
2435	0.01400892614	0.01400892614
2436	0.01399893542	0.01399893542
2437	0.01398358342	0.01398358342
2438	0.01396606847	0.01396606847
2439	0.01394999041	0.01394999041
2440	0.01393397776	0.01393397776
2441	0.01392129217	0.01392129217
2442	0.01390669343	0.01390669343
2443	0.01389667183	0.01389667183
2444	0.01388187519	0.01388187519
2445	0.01386383969	0.01386383969
2446	0.01384882128	0.01384882128
2447	0.01383179917	0.01383179917
2448	0.01382214199	0.01382214199
2449	0.01381106901	0.01381106901
2450	0.01379880195	0.01379880195
2451	0.01378841503	0.01378841503
2452	0.01377597796	0.01377597796
2453	0.01376074166	0.01376074166
2454	0.01374986076	0.01374986076
2455	0.01373473356	0.01373473356
2456	0.01372445441	0.01372445441
2457	0.01371103333	0.01371103333
2458	0.0136965912	0.0136965912
2459	0.01367653751	0.01367653751
2460	0.0136641565	0.0136641565
2461	0.01364920931	0.01364920931
2462	0.01363710624	0.01363710624
